time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-13 00:00:00+00:00,178.0,7.0,543,13
2024-06-14 00:00:00+00:00,69.0,4.0,193,9
2024-06-15 00:00:00+00:00,,,12,3
2024-06-16 00:00:00+00:00,53.0,2.0,89,5
2024-06-17 00:00:00+00:00,128.0,2.0,174,6
2024-06-18 00:00:00+00:00,9.0,2.0,251,15
2024-06-19 00:00:00+00:00,4.0,4.0,52,9
2024-06-20 00:00:00+00:00,67.0,4.0,253,12
2024-06-21 00:00:00+00:00,84.0,3.0,148,8
2024-06-22 00:00:00+00:00,19.0,5.0,48,8
2024-06-23 00:00:00+00:00,,,64,4
2024-06-24 00:00:00+00:00,71.0,5.0,300,10
2024-06-25 00:00:00+00:00,114.0,2.0,290,9
2024-06-26 00:00:00+00:00,14.0,2.0,128,7
