time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-19 00:00:00+00:00,42.0,6.0,204,10
2024-04-20 00:00:00+00:00,2.0,2.0,10,2
2024-04-21 00:00:00+00:00,,,7,2
2024-04-22 00:00:00+00:00,45.0,9.0,99,9
2024-04-23 00:00:00+00:00,71.0,8.0,259,11
2024-04-24 00:00:00+00:00,1.0,1.0,61,12
2024-04-25 00:00:00+00:00,17.0,4.0,19,4
2024-04-26 00:00:00+00:00,27.0,3.0,86,5
2024-04-27 00:00:00+00:00,3.0,3.0,9,6
2024-04-28 00:00:00+00:00,9.0,2.0,79,6
2024-04-29 00:00:00+00:00,9.0,2.0,135,15
2024-04-30 00:00:00+00:00,100.0,4.0,184,7
2024-05-01 00:00:00+00:00,37.0,3.0,100,7
2024-05-02 00:00:00+00:00,12.0,5.0,110,10
