time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-31 00:00:00+00:00,14.0,2.0,118.0,15.0
2025-02-01 00:00:00+00:00,1.0,1.0,13.0,2.0
2025-02-02 00:00:00+00:00,2.0,1.0,11.0,6.0
2025-02-03 00:00:00+00:00,3.0,3.0,97.0,9.0
2025-02-04 00:00:00+00:00,32.0,6.0,58.0,13.0
2025-02-05 00:00:00+00:00,53.0,5.0,51.0,11.0
2025-02-06 00:00:00+00:00,38.0,4.0,122.0,10.0
2025-02-07 00:00:00+00:00,94.0,6.0,94.0,7.0
2025-02-08 00:00:00+00:00,4.0,4.0,29.0,4.0
2025-02-09 00:00:00+00:00,,,10.0,2.0
2025-02-10 00:00:00+00:00,70.0,5.0,144.0,10.0
2025-02-11 00:00:00+00:00,51.0,7.0,97.0,6.0
2025-02-12 00:00:00+00:00,3.0,3.0,,
2025-02-13 00:00:00+00:00,56.0,7.0,69.0,8.0
