time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-11 00:00:00+00:00,1.0,1.0,5.0,2.0
2023-01-12 00:00:00+00:00,38.0,5.0,46.0,6.0
2023-01-13 00:00:00+00:00,,,13.0,5.0
2023-01-14 00:00:00+00:00,,,13.0,1.0
2023-01-15 00:00:00+00:00,175.0,6.0,119.0,4.0
2023-01-16 00:00:00+00:00,37.0,3.0,24.0,5.0
2023-01-17 00:00:00+00:00,41.0,5.0,60.0,5.0
2023-01-18 00:00:00+00:00,5.0,2.0,89.0,7.0
2023-01-19 00:00:00+00:00,,,108.0,14.0
2023-01-20 00:00:00+00:00,49.0,3.0,24.0,7.0
2023-01-21 00:00:00+00:00,24.0,2.0,,
2023-01-22 00:00:00+00:00,9.0,3.0,66.0,5.0
2023-01-23 00:00:00+00:00,17.0,3.0,74.0,7.0
2023-01-24 00:00:00+00:00,1.0,1.0,23.0,7.0
