time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-31 00:00:00+00:00,8.0,2.0,95,9
2023-04-01 00:00:00+00:00,3.0,3.0,27,6
2023-04-02 00:00:00+00:00,,,22,6
2023-04-03 00:00:00+00:00,50.0,4.0,179,15
2023-04-04 00:00:00+00:00,1.0,1.0,72,12
2023-04-05 00:00:00+00:00,2.0,2.0,27,7
2023-04-06 00:00:00+00:00,2.0,2.0,41,6
2023-04-07 00:00:00+00:00,2.0,2.0,21,4
2023-04-08 00:00:00+00:00,,,6,3
2023-04-09 00:00:00+00:00,2.0,2.0,2,2
2023-04-10 00:00:00+00:00,50.0,2.0,42,5
2023-04-11 00:00:00+00:00,2.0,2.0,15,6
2023-04-12 00:00:00+00:00,2.0,2.0,9,2
2023-04-13 00:00:00+00:00,1.0,1.0,17,7
