time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-04-08 00:00:00+00:00,,,6,3
2023-04-09 00:00:00+00:00,2.0,2.0,2,2
2023-04-10 00:00:00+00:00,50.0,2.0,42,5
2023-04-11 00:00:00+00:00,2.0,2.0,15,6
2023-04-12 00:00:00+00:00,2.0,2.0,9,2
2023-04-13 00:00:00+00:00,1.0,1.0,24,9
2023-04-14 00:00:00+00:00,2.0,2.0,6,4
2023-04-15 00:00:00+00:00,1.0,1.0,7,3
2023-04-16 00:00:00+00:00,,,3,1
2023-04-17 00:00:00+00:00,,,54,7
2023-04-18 00:00:00+00:00,20.0,3.0,76,12
2023-04-19 00:00:00+00:00,1.0,1.0,9,7
2023-04-20 00:00:00+00:00,1.0,1.0,20,4
2023-04-21 00:00:00+00:00,1.0,1.0,7,4
