time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-08-02 00:00:00+00:00,1.0,1.0,25.0,6.0
2023-08-03 00:00:00+00:00,9.0,3.0,45.0,5.0
2023-08-04 00:00:00+00:00,2.0,2.0,38.0,3.0
2023-08-05 00:00:00+00:00,1.0,1.0,7.0,1.0
2023-08-06 00:00:00+00:00,2.0,2.0,1.0,1.0
2023-08-07 00:00:00+00:00,19.0,5.0,34.0,4.0
2023-08-08 00:00:00+00:00,11.0,4.0,51.0,4.0
2023-08-09 00:00:00+00:00,10.0,4.0,78.0,6.0
2023-08-10 00:00:00+00:00,66.0,3.0,179.0,5.0
2023-08-11 00:00:00+00:00,,,13.0,5.0
2023-08-12 00:00:00+00:00,1.0,1.0,5.0,1.0
2023-08-13 00:00:00+00:00,1.0,1.0,,
2023-08-14 00:00:00+00:00,16.0,2.0,55.0,5.0
2023-08-15 00:00:00+00:00,16.0,2.0,16.0,3.0
